1083501020 9 862.98 1.05496 1.05065 860.432
1083587435 11 873.754 1.07801 1.05903 654.954
1083673850 10 875.544 1.10582 1.10011 802.708
1083760265 12 872.103 1.09865 1.10293 819.79
1083846680 9 870.125 1.09033 1.0969 840.007
1083933095 10 866.985 1.07064 1.08241 770.84
1084019509 10 862.881 1.05765 1.0628 681.308
1084105924 12 860.734 1.0548 1.05414 981.042
1084192339 20 863.857 1.06995 1.06174 978.572
1084278754 10 861.805 1.06336 1.06626 903.948
1084365169 11 869.517 1.08842 1.07123 765.433
1084451584 19 871.739 1.09672 1.09675 954.982
1084537999 13 867 1.0916 1.09553 935.457
1084624413 9 861.54 1.07297 1.08398 823.798
1084710828 14 864.505 1.07908 1.07087 969.754
1084797243 11 865.848 1.08139 1.08102 969.107
1084883658 12 865.103 1.08357 1.0828 973.798
1084970073 6 866.334 1.08448 1.08601 976.452
1085056488 10 866.358 1.08001 1.07968 988.911
1085142903 6 866.225 1.0837 1.08136 583.23
1085229317 12 868.989 1.10161 1.09248 1004.19
1085315732 18 870.823 1.10117 1.10242 1000.67
1085402147 21 870.06 1.09837 1.10185 1002.89
1085488562 12 867.187 1.0937 1.09782 1002.17
1085574977 13 867.058 1.08742 1.08905 994.615
1085661392 13 866.052 1.08827 1.08582 1001.66
1085747807 20 861.709 1.08527 1.09064 816.897
1085834222 18 864.893 1.07785 1.07824 1042.51
1085920636 16 867.719 1.09086 1.08469 1044.17
1086007051 13 866.888 1.09315 1.09365 1039.8
1086093466 17 867.449 1.09016 1.09164 962.667
1086179881 20 867.692 1.08858 1.09015 1065.76
1086266296 8 864.201 1.07399 1.08247 546.618
1086352711 16 861.122 1.05734 1.0634 761.515
1086439126 18 862.895 1.06904 1.05792 1084.16
1086525540 17 869.009 1.09071 1.08329 1053.8
1086611955 18 863.944 1.08262 1.09274 1053.71
1086698370 9 858.669 1.04824 1.05837 1022.42
1086784785 20 853.499 1.06359 1.05109 1089.93
1086871200 12 864.437 1.09481 1.08136 1089.87
1086957615 13 870.256 1.11522 1.11161 1088.92
1087044030 13 869.326 1.0986 1.10748 829.713
1087130444 15 862.56 1.08418 1.09206 1043.98
1087216859 21 862.77 1.0682 1.07381 1101.21
1087303274 14 857.957 1.05154 1.06258 1048
1087389689 11 859.332 1.05686 1.04718 1124.15
1087476104 21 863.463 1.07695 1.06902 1098.24
1087562519 18 858.234 1.06516 1.07675 1138.52
1087648934 13 858.019 1.06556 1.06164 1048.32
1087735348 16 859.648 1.06864 1.06415 1095.47
1087821763 11 862.841 1.08594 1.08122 1088.05
1087908178 17 858.803 1.06295 1.0703 1116.02
1087994593 23 864.741 1.08537 1.0782 1129.55
1088081008 15 861.658 1.08375 1.08509 1127.53
1088167423 17 860.937 1.0724 1.07575 1116.61
1088253838 16 861.412 1.07645 1.07979 1112.13
1088340253 8 859.472 1.05125 1.06002 1069.78
1088426667 14 856.59 1.03428 1.03998 1089.64
1088513082 16 859.234 1.06095 1.04524 1085.33
1088599497 16 862.32 1.08656 1.07865 1119.43
1088685912 15 856.197 1.05734 1.07696 1119
1088772327 17 854.235 1.03055 1.03441 1112.23
1088858742 6 862.711 1.07643 1.05735 1118.84
1088945157 15 863.868 1.06277 1.07269 1081.79
1089031571 8 868.032 1.06114 1.06033 433.232
1089117986 14 862.347 1.05835 1.06073 1079.44
1089204401 19 861.57 1.06643 1.05545 1084.96
1089290816 15 862.3 1.08938 1.08493 1083.47
1089377231 13 856.752 1.05388 1.06306 1080
1089463646 21 866.532 1.10072 1.08297 1055.33
1089550061 17 858.934 1.08461 1.09897 1027.59
1089636475 14 851.663 1.03966 1.05317 1003.25
1089722890 10 852.962 1.06891 1.0536 979.466
1089809305 15 860.576 1.08273 1.07809 981.661
1089895720 16 867.949 1.10188 1.08964 998.179
1089982135 13 873.242 1.11599 1.11062 1015.94
1090068550 10 869.601 1.11101 1.11447 1011.18
1090154965 3 865.712 1.10196 1.10788 138.268
1090241380 4 861.628 1.0932 1.10056 216.978
1090327794 12 861.155 1.08913 1.08797 726.374
1090414209 0 858.23 1.0846 1.08849 0
1090500624 7 859.058 1.09096 1.08509 390.595
1090587039 15 860.117 1.08412 1.09088 971.158
1090673454 11 860.925 1.08331 1.08405 1009.63
1090759869 11 857.084 1.07234 1.07518 668.36
1090846284 11 863.794 1.07667 1.07256 713.535
1090932698 12 860.163 1.06919 1.07386 964.39
1091019113 12 865.84 1.08091 1.07305 1019.83
1091105528 22 870.733 1.10702 1.09949 1125.92
1091191943 15 868.78 1.10233 1.10726 1132.51
1091278358 25 862.634 1.08585 1.09232 1014.98
1091364773 14 856.246 1.07352 1.08044 1068.69
1091451188 12 851.825 1.06186 1.06393 1092.38
1091537602 15 856.703 1.0739 1.06676 1037.98
1091624017 22 862.666 1.08155 1.07627 1317.95
1091710432 4 869.013 1.09464 1.08948 156.566
1091796847 21 874.178 1.10269 1.09827 1080.34
1091883262 12 874.825 1.11395 1.11093 1199.45
1091969677 18 866.525 1.09978 1.10906 1060.57
1092056092 8 863.851 1.0806 1.09215 797.534
1092142506 12 866.76 1.08388 1.07798 957.449
1092228921 8 863.455 1.08384 1.08529 547.167
1092315336 13 863.353 1.07739 1.08203 1130.01
1092401751 24 855.981 1.05887 1.06842 1330.55
1092488166 9 857.605 1.06583 1.05422 809.956
1092574581 13 861.034 1.08386 1.07547 1346.11
1092660996 14 864.309 1.09647 1.09075 889.874
1092747411 19 869.528 1.10914 1.10289 491.25
1092833825 11 868.546 1.1139 1.11181 0
1092920240 15 866.079 1.1019 1.10931 0
1093006655 18 866.411 1.09583 1.09932 0
1093093070 18 866.51 1.09768 1.09791 0
1093179485 11 864.161 1.08907 1.09294 0
1093265900 26 864.534 1.0755 1.08709 0
1093352315 17 861.698 1.03858 1.05072 0
1093438729 16 865.59 1.06301 1.05293 0
1093525144 20 862.832 1.05406 1.0593 0
1093611559 12 861.929 1.04698 1.0478 0
1093697974 12 864.231 1.0531 1.05247 0
1093784389 30 862.959 1.04172 1.04666 0
1093870804 20 861.487 1.04347 1.04576 0
1093957219 13 862.398 1.04584 1.04255 0
1094043633 19 862.6 1.0588 1.04999 0
1094130048 27 863.449 1.06366 1.06323 0
1094216463 16 858.807 1.05165 1.06092 0
1094302878 20 853.595 1.04362 1.03747 0
1094389293 22 855.386 1.05582 1.05413 0
1094475708 24 852.583 1.05367 1.0502 0
1094562123 16 860.581 1.08288 1.07074 0
1094648538 26 866.328 1.09615 1.09055 0
1094734952 21 867.378 1.09839 1.10097 0
1094821367 22 868.498 1.09078 1.09305 0
1094907782 13 876.812 1.09441 1.09148 0
1094994197 22 872.349 1.0895 1.09762 0
1095080612 14 862.261 1.0577 1.07585 0
1095167027 19 863.836 1.05839 1.04717 0
1095253442 7 868.031 1.08098 1.0765 0
1095339856 25 863.039 1.05919 1.07237 0
1095426271 16 854.692 1.04071 1.04892 0
1095512686 11 856.008 1.03127 1.02816 0
1095599101 20 864.475 1.07337 1.05362 0
1095685516 18 862.361 1.07576 1.07928 0
1095771931 15 861.682 1.06482 1.06924 0
1095858346 20 867.161 1.07343 1.07099 0
1095944760 18 862.765 1.05775 1.0677 0
1096031175 16 864.233 1.05686 1.05362 0
1096117590 19 860.812 1.04522 1.05345 0
1096204005 27 863.323 1.05161 1.0443 0
1096290420 12 861.576 1.05118 1.05299 0
1096376835 15 865.995 1.06477 1.05718 0
1096463250 21 865.066 1.06932 1.06663 0
1096549665 26 862.514 1.06508 1.07041 0
1096636079 10 863.288 1.05561 1.06011 0
1096722494 27 864.473 1.05303 1.05178 0
1096808909 14 864.883 1.05267 1.05328 0
1096895324 12 862.802 1.04295 1.04793 0
1096981739 23 861.976 1.03549 1.04127 0
1097068154 7 857.965 1.02108 1.02543 0
1097154569 21 861.174 1.05267 1.03121 0
1097240983 20 863.406 1.05275 1.05861 0
1097327398 3 858.264 1.04932 1.05083 0
1097413813 18 860.005 1.05867 1.05316 0
1097500228 10 857.379 1.0615 1.05811 0
1097586643 14 862.677 1.07551 1.07152 0
1097673058 16 861.019 1.07473 1.07877 0
1097759473 19 855.372 1.04725 1.05707 0
1097845887 15 855.155 1.04898 1.04849 0
1097932302 15 858.721 1.04969 1.04851 0
1098018717 17 859.419 1.05889 1.05558 0
1098105132 26 863.292 1.0635 1.0607 0
1098191547 18 866.482 1.06656 1.06671 0
1098277962 11 862.911 1.04942 1.06021 0
1098364377 22 859.051 1.03409 1.03819 0
1098450791 16 859.928 1.03898 1.03357 0
1098537206 11 860.847 1.05182 1.04681 0
1098623621 20 861.314 1.05482 1.0538 0
1098710036 11 855.415 1.03377 1.04218 0
1098796451 18 859.256 1.03866 1.03644 0
1098882866 15 862.01 1.04263 1.04627 0
1098969281 20 860.751 1.03556 1.0361 0
1099055696 17 859.301 1.03052 1.02997 0
1099142110 27 862.98 1.05006 1.04438 0
1099228525 22 861.955 1.04032 1.04767 0
1099314940 25 858.825 1.0307 1.03276 0
1099401355 29 855.013 1.01798 1.02014 0
1099487770 24 857.157 1.04619 1.03084 0
1099574185 7 861.29 1.07031 1.06017 0
1099660600 14 866.141 1.07725 1.0794 0
1099747014 20 862.97 1.06154 1.06987 0
1099833429 13 858.809 1.0404 1.0506 0
1099919844 21 859.563 1.0302 1.02852 0
1100006259 12 863.409 1.04883 1.04241 0
1100092674 2 868.641 1.06997 1.05518 0
1100179089 18 864.669 1.06614 1.07124 0
1100265504 19 858.716 1.05418 1.06071 0
1100351918 19 858.111 1.04708 1.04929 0
1100438333 9 859.603 1.05519 1.05532 0
1100524748 19 861.06 1.0501 1.05067 0
1100611163 18 865.051 1.05561 1.05441 0
1100697578 10 865.233 1.04918 1.0536 0
1100783993 0 863.238 1.03068 1.03882 0
1100870408 14 862.933 1.02823 1.02891 0
1100956823 24 862.305 1.0284 1.02816 0
1101043237 19 860.376 1.02773 1.02766 0
1101129652 21 861.223 1.03894 1.03078 0
1101216067 13 859.424 1.03379 1.03502 0
1101302482 8 862.697 1.05732 1.04434 0
1101388897 6 862.813 1.04869 1.0592 68.7604
1101475312 22 863.5 1.04137 1.04307 1300.75
1101561727 26 862.652 1.02997 1.03645 1492.39
1101648141 13 860.996 1.02633 1.02781 841.263
1101734556 9 862.37 1.02272 1.02336 1040.19
1101820971 18 858.838 1.01355 1.01985 1262.87
1101907386 19 857.206 1.01481 1.01201 1535.22
1101993801 13 858.318 1.02484 1.01935 1333.48
1102080216 15 857.873 1.03058 1.0261 1444.46
1102166631 29 860.702 1.03353 1.03657 1534.98
1102253045 14 860.806 1.02933 1.02844 1285.97
1102339460 13 861.173 1.03008 1.03064 639.258
1102425875 17 861.36 1.02933 1.03052 1570.9
1102512290 21 863.979 1.02982 1.02814 1566.49
1102598705 21 863.487 1.02663 1.02981 1477.48
1102685120 22 862.713 1.01921 1.02202 1460.1
1102771535 19 860.298 1.0129 1.01678 1517.68
1102857949 26 862.45 1.0262 1.01753 1517.87
1102944364 19 861.045 1.022 1.02757 1545.87
1103030779 35 858.134 1.01397 1.01707 1543.28
1103117194 25 858.429 1.02292 1.01332 1534.61
1103203609 24 862.318 1.0358 1.03512 1723.14
1103290024 18 859.252 1.02749 1.03117 1715.43
1103376439 22 858.542 1.02441 1.02566 1793.73
1103462854 24 861.648 1.03354 1.02713 1832.84
1103549268 25 862.075 1.03249 1.03482 1752.44
1103635683 39 862.733 1.02328 1.02598 1767.33
1103722098 29 861.293 1.0222 1.02413 1856.73
1103808513 12 855.263 1.01596 1.01726 1279
1103894928 0 859.214 1.02864 1.02304 0
1103981343 0 863.124 1.03546 1.03313 0
1104067758 4 863.93 1.03039 1.03459 561.781
1104154172 20 861.924 1.02205 1.0239 1783.35
1104240587 28 859.987 1.01935 1.01847 1522.43
1104327002 28 861.231 1.02423 1.02554 1749.47
1104413417 23 860.75 1.01713 1.02084 1741.55
1104499832 35 861.827 1.01661 1.01501 1704.87
1104586247 27 863.322 1.01606 1.01578 1516.05
1104672662 7 862.912 1.01449 1.01798 436.302
1104759076 0 861.113 1.01663 1.01315 407.873
1104845491 22 858.612 1.00951 1.01578 1693.35
1104931906 16 857.964 1.006 1.00505 1210.97
1105018321 17 860.94 1.02665 1.01513 1378.01
1105104736 24 859.358 1.02209 1.02845 1257.47
1105191151 21 860.13 1.0123 1.01516 1539.31
1105277566 8 862.867 1.02441 1.01637 530.267
1105363981 22 859.635 1.01812 1.02565 1598.27
1105450395 17 859.398 1.0064 1.00945 1423.95
1105536810 27 862.103 1.01173 1.00509 1704.32
1105623225 26 862.269 1.01465 1.01781 1711.54
1105709640 12 855.286 1.00939 1.01109 1156.11
1105796055 24 861.372 1.0244 1.0163 1694.96
1105882470 21 861.884 1.01637 1.02403 1124.72
1105968885 12 861.552 1.00986 1.00911 656.66
1106055299 27 861.811 1.01389 1.01368 1694.65
1106141714 20 863.22 1.02164 1.0156 1808.88
1106228129 25 862.323 1.02716 1.02836 1762.65
1106314544 24 856.636 1.01262 1.01746 1855.55
1106400959 29 861.325 1.02036 1.01588 1890.92
1106487374 28 862.286 1.01964 1.02226 1932.59
1106573789 29 862.517 1.02284 1.0191 1894.73
1106660203 32 864.283 1.03266 1.02877 1933.89
1106746618 22 862.258 1.0332 1.03077 1438.18
1106833033 25 860.628 1.02543 1.03174 1859.69
1106919448 25 858.091 1.0171 1.02116 1852.53
1107005863 27 854.749 1.02791 1.01773 1844.07
1107092278 24 861.879 1.06326 1.04531 1846.36
1107178693 23 871.262 1.07919 1.07259 1821.52
1107265107 20 869.4 1.0647 1.07416 1818.41
1107351522 19 866.094 1.05424 1.06242 1782.95
1107437937 27 863.72 1.03632 1.0448 1837.18
1107524352 17 863.296 1.02511 1.0303 1070.14
1107610767 17 861.25 1.01904 1.02139 851.122
1107697182 15 858.306 1.00903 1.01129 909.14
1107783597 20 859.943 1.01596 1.0132 1572.53
1107870012 24 861.682 1.01923 1.01854 1609.75
1107956426 14 866.012 1.02752 1.02336 1185.6
1108042841 23 867.425 1.03206 1.02738 1672.72
1108129256 30 864.399 1.02939 1.03338 1878.53
1108215671 23 862.342 1.02492 1.02722 1880.38
1108302086 7 862.453 1.02086 1.02081 633.726
1108388501 18 864.486 1.02396 1.02199 1902.65
1108474916 19 861.808 1.02525 1.02516 1687.01
1108561330 28 861.751 1.02518 1.02858 1878.45
1108647745 25 862.454 1.02155 1.02128 1716.67
1108734160 13 861.566 1.0154 1.0192 1138.38
1108820575 24 861.158 1.00961 1.01092 2017.54
1108906990 28 863.624 1.01746 1.01436 2015.47
1108993405 10 863.106 1.01688 1.01699 1187.66
1109079820 33 859.956 1.01172 1.01518 1845.77
1109166234 14 861.442 1.01539 1.01283 1016.61
1109252649 8 864.033 1.02288 1.01822 479.659
1109339064 3 864.635 1.02294 1.02564 157.611
1109425479 19 861.162 1.01728 1.01883 1605.21
1109511894 0 859.543 1.01888 1.01763 0
1109598309 15 868.327 1.05101 1.03085 956.688
1109684724 32 866.399 1.04261 1.05167 1635.51
1109771139 16 865.347 1.02866 1.0366 1094.96
1109857553 29 862.75 1.02037 1.02398 1750.3
1109943968 19 861.66 1.01715 1.01709 1688.64
1110030383 20 865.422 1.03133 1.02419 1543.83
1110116798 11 858.71 1.02242 1.0289 533.41
1110203213 13 858.698 1.03377 1.01979 716.658
1110289628 16 864.895 1.06397 1.05556 1451.04
1110376043 27 863.666 1.04659 1.0603 1699.09
1110462457 23 859.458 1.02521 1.03414 1271.94
1110548872 21 861.603 1.02908 1.02323 1956.46
1110635287 31 865.702 1.0512 1.03827 1805.25
1110721702 29 864.854 1.04219 1.04966 1876.2
1110808117 28 859.08 1.0286 1.037 1166.15
1110894532 25 857.353 1.02135 1.02378 1542.31
1110980947 22 860.804 1.0297 1.02387 1110.44
1111067361 26 863.293 1.03392 1.02868 1879.1
1111153776 19 866.272 1.0551 1.04931 959.021
1111240191 22 860.377 1.03482 1.04765 1871.41
1111326606 26 857.903 1.0125 1.01625 1823.79
1111413021 21 864.683 1.05508 1.03345 1525.95
1111499436 32 866.987 1.06262 1.06457 1880.53
1111585851 28 866.783 1.04863 1.05638 1884.43
1111672266 20 863.65 1.03624 1.04209 1823.02
1111758680 19 862.866 1.03628 1.03417 1475.26
1111845095 10 859.873 1.03318 1.03442 415.215
1111931510 13 863.424 1.04468 1.03673 0
1112017925 1 860.958 1.0461 1.05009 0
1112104340 5 864.523 1.05434 1.04614 0
1112190755 15 863.583 1.05701 1.05707 0
1112277170 12 861.167 1.04959 1.05324 0
1112363584 5 865.737 1.06323 1.05163 0
1112449999 16 869.129 1.07533 1.07162 0
1112536414 20 865.229 1.06911 1.07843 0
1112622829 23 860.475 1.04993 1.06125 0
1112709244 19 857.904 1.04187 1.04164 0
1112795659 21 859.007 1.04626 1.04412 76
1112882074 20 857.555 1.03547 1.03421 1627.85
1112968488 13 863.275 1.06511 1.05756 574.201
1113054903 2 861.381 1.05737 1.06145 0
1113141318 2 857.996 1.04742 1.05291 210.882
1113227733 12 862.063 1.06064 1.04883 381.622
1113314148 20 869.593 1.08493 1.07123 1298.37
1113400563 31 863.392 1.06495 1.0785 1995.6
1113486978 28 862.362 1.06218 1.06591 2017.72
1113573392 26 863.874 1.06018 1.06047 1622.78
1113659807 31 860.715 1.05127 1.0576 1861.55
1113746222 8 864.553 1.0573 1.05196 680.668
1113832637 25 862.167 1.05245 1.0567 2106.89
1113919052 32 864.163 1.0534 1.0485 1996.41
1114005467 32 864.933 1.06281 1.06225 1899.42
1114091882 26 863.588 1.0572 1.05945 514.048
1114178297 26 861.944 1.05424 1.05556 0
1114264711 39 861.693 1.05569 1.04899 0
1114351126 26 873.304 1.11265 1.08262 0
1114437541 33 873.471 1.11061 1.1149 0
1114523956 39 867.626 1.08745 1.10344 0
1114610371 46 864.667 1.07166 1.0797 0
1114696786 41 864.778 1.06578 1.0631 0
1114783201 30 867.285 1.07684 1.0768 0
1114869615 23 864.064 1.06242 1.07119 0
1114956030 36 861.881 1.05158 1.05582 0
1115042445 21 858.454 1.05437 1.0509 185.455
1115128860 21 854.481 1.04783 1.05303 1449.5
1115215275 36 857.999 1.046 1.0388 1979.06
1115301690 26 867.611 1.09077 1.0693 2101.9
1115388105 21 868.889 1.09921 1.10115 2161.42
1115474519 42 864.977 1.08747 1.09329 2200.08
1115560934 28 862.502 1.0715 1.07773 2135.11
1115647349 34 858.419 1.0642 1.07067 2149.85
1115733764 26 857.543 1.05503 1.05242 2149
1115820179 21 859.256 1.07469 1.07361 1550.93
1115906594 30 854.498 1.04508 1.05188 2065.14
1115993009 26 858.47 1.06658 1.05681 2079.33
1116079424 28 861.055 1.07898 1.07208 1738.29
1116165838 20 860.944 1.08323 1.085 1397.3
1116252253 33 858.11 1.07913 1.08511 2058.82
1116338668 23 854.312 1.06439 1.06142 2065.05
1116425083 33 853.747 1.08812 1.07947 1971.09
1116511498 18 856.446 1.08732 1.08833 1342.11
1116597913 20 861.422 1.09323 1.09155 2047.93
1116684328 12 862.439 1.09494 1.09779 784.65
1116770742 23 855.789 1.07665 1.08813 1405.32
1116857157 20 850.681 1.04685 1.05269 1886.97
1116943572 23 858.781 1.06768 1.05786 1320.7
1117029987 37 858.598 1.07669 1.07773 1914.25
1117116402 22 860.263 1.06486 1.06816 1912.5
1117202817 38 857.969 1.05058 1.05692 1914.16
1117289232 18 854.609 1.03769 1.04222 1832.99
1117375646 23 861.147 1.05428 1.04374 1819.09
1117462061 23 865.23 1.09238 1.07901 1774.74
1117548476 15 860.798 1.06392 1.08008 1615
1117634891 14 857.799 1.05225 1.0594 1262.54
1117721306 40 857.033 1.05395 1.04333 2191.23
1117807721 27 861.323 1.07731 1.06888 2381.42
1117894136 21 862.034 1.08699 1.08576 1249.17
1117980550 20 864.721 1.09005 1.09016 2412.3
1118066965 33 858.277 1.0738 1.08236 2202.52
1118153380 34 856.319 1.04138 1.0481 2203.23
1118239795 34 864.65 1.08418 1.06561 2401.45
1118326210 33 857.588 1.05971 1.07843 2399.22
1118412625 35 856.374 1.06204 1.05059 2262.99
1118499040 3 859.223 1.08681 1.08291 161.073
1118585455 28 858.414 1.08032 1.08402 1509.2
1118671869 18 863.396 1.10304 1.08573 793.625
1118758284 34 861.072 1.09556 1.10213 2375.94
1118844699 31 863.663 1.09565 1.09281 2425.86
1118931114 15 863.689 1.09953 1.09858 1094.15
1119017529 32 861.195 1.09633 1.10066 2311.07
1119103944 38 859.967 1.08694 1.08972 2411.18
1119190359 29 863.525 1.09124 1.08767 2379.32
1119276773 27 866.215 1.09563 1.09477 1873.86
1119363188 24 863.143 1.08397 1.08987 2423.64
1119449603 33 866.298 1.0849 1.08674 2386.94
1119536018 25 863.658 1.07713 1.08276 2476.5
1119622433 34 864.197 1.08216 1.07811 2554.87
1119708848 35 862.77 1.08242 1.08258 2444.02
1119795263 0 856.763 1.06934 1.08155 0
1119881677 20 854.023 1.05418 1.04644 1230.28
1119968092 28 857.438 1.07838 1.07051 2173.34
1120054507 13 857.569 1.06202 1.07078 1217.36
1120140922 20 859.919 1.07715 1.07596 2093.19
1120227337 0 856.134 1.04656 1.05609 0
1120313752 0 855.593 1.05855 1.05174 0
1120400167 0 862.005 1.07516 1.06868 0
1120486582 0 870.111 1.09523 1.08552 0
1120572996 21 872.994 1.11572 1.10633 1373.77
1120659411 31 870.705 1.09977 1.10766 1791.64
1120745826 0 863.215 1.08224 1.09136 0
1120832241 0 867.413 1.0869 1.08227 0
1120918656 0 866.733 1.08851 1.09253 0
1121005071 0 865.81 1.08679 1.08577 0
1121091486 0 865.863 1.08827 1.08878 0
1121177900 11 858.011 1.07559 1.0845 907.823
1121264315 12 857.72 1.05409 1.05874 976.576
1121350730 15 862.294 1.09542 1.07069 1373.78
1121437145 42 865.073 1.10123 1.10318 2551.95
